,lmin,wmin,temp,supply,cqload,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p
0,17.582347127912104,123.98963429639194,46.31943036830701,0.6902927097974763,3.633044329246219,9.517766365638646e-10,9.378672343722299e-10,9.164546531710369e-10,7.205124673773325e-10,5.052039464925373e-09,7.002939760380365e+18,1.0636794768459733e-09,9.846561630158133e-10,1.0542107908674577e-09,7.123795191209738e-10,4.943471022428832e-09,5.635858869530075e+18
1,17.83142927714782,123.75147746242314,14.319261619886774,0.6596748589007647,0.8892947610171952,9.232899826383787e-10,9.713226078785623e-10,9.432523043663137e-10,7.159650482635536e-10,5.09647037335122e-09,6.915038504015573e+18,9.957533355181967e-10,9.398349465842914e-10,9.773937786680754e-10,6.900515017623053e-10,5.052034936137911e-09,5.61622895448251e+18
2,17.186978876105574,129.3861274273072,106.23708058989943,0.7352722229680524,2.474883222926393,9.469974194050427e-10,9.381570382960917e-10,8.669915849158252e-10,7.148940837210348e-10,5.036621887448749e-09,7.324053047992871e+18,9.863934469078833e-10,9.956574116632922e-10,1.0320583122396117e-09,6.963018249874591e-10,4.973278574229892e-09,5.686772004902552e+18
3,17.498840578274123,131.24768308696358,78.64052841711373,0.7456601284346719,2.2362747819976034,9.731273077015492e-10,9.330706303533855e-10,9.422008923911493e-10,6.90067064155848e-10,5.004917571095469e-09,6.761555627024694e+18,9.907517628498276e-10,1.0004027990481308e-09,1.0164206021458964e-09,7.123487729700656e-10,5.152476499278274e-09,5.836688425858738e+18
4,19.064271172098564,131.71130916982358,97.16663016566308,0.6327884245522324,2.2711784260130203,9.687261784849273e-10,9.703430772662506e-10,9.173020264381776e-10,7.126710056015461e-10,4.746797112030177e-09,7.327523320098793e+18,9.972908701550826e-10,9.4554749522192e-10,9.649098193435674e-10,7.108875368163578e-10,5.081418266281387e-09,5.303671529239476e+18
5,16.925212355684046,129.0697143819881,89.82506769226336,0.6936964342528218,0.6172031320788172,9.570735518388874e-10,9.715632336842296e-10,9.892549369056434e-10,6.644891140404345e-10,4.666083210831384e-09,7.191892714796341e+18,1.0126031065878322e-09,1.076438856972012e-09,1.004178348777506e-09,6.845285972302002e-10,4.851348110973339e-09,5.45922269166706e+18
6,18.80248371572152,123.31955769676267,-31.238427342955447,0.6988964856287531,2.8580990637721726,8.866010893260856e-10,9.942273453142023e-10,9.293420634009779e-10,6.693916289375783e-10,4.900347011354093e-09,7.052479917612242e+18,9.948748524435852e-10,9.950354661637086e-10,1.0116614507557788e-09,6.965945941124007e-10,4.828467220590762e-09,5.299538815814769e+18
7,18.31775332764092,125.35157803746523,67.68344178220306,0.6729472264137012,2.4106669356354704,9.254603455824667e-10,9.40411732935006e-10,9.422081206565278e-10,6.853363092328059e-10,4.92728599033878e-09,6.907157731202803e+18,9.868315460368607e-10,1.0176651235933977e-09,9.728418259043488e-10,7.109408787928781e-10,4.9530483401698835e-09,5.232086740439071e+18
8,18.1720016466119,130.45427102090798,-13.67771643692759,0.7017136829620574,2.024443505181928,9.370611192955292e-10,9.02850113694517e-10,9.320469049705038e-10,6.585582163802849e-10,4.8147947888568626e-09,6.888114723527918e+18,1.0147437415858786e-09,1.0205367385856624e-09,1.0085721202476789e-09,7.117973049916501e-10,5.0392652676506155e-09,5.367269744277072e+18
9,18.141283660869924,123.95162564428354,90.5443353802316,0.6861526375157593,0.9726803349010644,9.681218819925717e-10,9.043518990348648e-10,9.563899700924146e-10,6.764647744609004e-10,5.018178222351013e-09,6.938435868347017e+18,9.80495859086867e-10,1.0211834741607476e-09,9.629385142322991e-10,7.220845621254195e-10,4.82673577554831e-09,5.71827865073679e+18
10,18.71410273285626,128.06871550087777,-46.203612608794494,0.6395944415879555,2.195504185698151,9.510514117944439e-10,8.698815382370572e-10,9.34870791535481e-10,7.125858534543376e-10,4.909220581791461e-09,7.006053973946627e+18,9.913605441536768e-10,1.0304964752696042e-09,1.0288705263189862e-09,7.135793954245694e-10,5.093768482883081e-09,5.401667819872955e+18
11,18.954801620083952,126.10627786312493,57.58646204442496,0.6515803369419484,3.155036960169572,9.39074987762001e-10,8.965974246355531e-10,9.584884864037814e-10,6.717427527467326e-10,5.071975466487483e-09,6.866345071813701e+18,1.0120905822849215e-09,1.0856063737956432e-09,9.589529191884767e-10,6.904829856284157e-10,4.850770337197172e-09,5.513995624734565e+18
12,17.956576776740445,133.3671335186827,-26.674991593897754,0.7654880037464353,3.462547457341737,9.518463385401379e-10,9.63858731125091e-10,9.263702733096574e-10,6.78900366208766e-10,5.203387491852419e-09,6.883859991186626e+18,9.925900751844751e-10,9.643461534639624e-10,1.01883194402675e-09,6.984012346004487e-10,5.203277694982942e-09,5.381552066055639e+18
13,18.252886736980024,123.90703042777321,49.78119942979028,0.6717265655730906,0.1931641072651303,9.059223456879568e-10,9.339961510312218e-10,9.675686544350436e-10,6.856356595085137e-10,4.673719946232056e-09,6.847795085464694e+18,9.5854646300611e-10,9.914730029790565e-10,1.0058955569984268e-09,7.005349997402358e-10,4.9323533419231166e-09,5.634145922520442e+18
14,17.38508847955117,127.13700010189191,-7.773981906306403,0.7624020840003113,4.029419408927748,9.454962763400954e-10,9.218181915454461e-10,9.419568076752953e-10,7.29365695309063e-10,4.6207325281185495e-09,7.146362552625091e+18,1.0310737096437129e-09,9.879761089565207e-10,9.75421067328938e-10,6.936440101398097e-10,5.001779868115907e-09,5.484825622229715e+18
15,17.68323128476143,127.56143701889688,5.790958553070801,0.7076442775657829,1.5562374592068495,9.80670725320335e-10,9.433732294118636e-10,9.711851943096833e-10,6.804918412975699e-10,5.011750695847063e-09,6.966195570669106e+18,1.0019793343583183e-09,1.0075651224033235e-09,1.00054791656907e-09,6.767847791776465e-10,4.926492949645366e-09,5.661728556126669e+18
16,17.65171099753592,130.84296309656352,49.6992535540937,0.7660909789014788,4.778521046975412,9.49724432099903e-10,9.365280801900663e-10,9.18486884340142e-10,7.206798881810045e-10,5.135779489543994e-09,6.930405689402933e+18,1.012221159753587e-09,9.800946404440004e-10,9.79182229998595e-10,7.191973679372235e-10,4.953190243322804e-09,5.42541229245125e+18
17,18.269708233875235,124.95560177978794,-28.57262903148509,0.6532015391610455,2.133031095820573,9.64743203851559e-10,9.834200143056173e-10,8.899883789862836e-10,7.058635906301965e-10,5.000312984556546e-09,7.261910494220428e+18,9.960899050943e-10,9.459874672208657e-10,9.9504635429258e-10,7.041085841500181e-10,5.090772150192854e-09,5.590010189399244e+18
18,18.038554893361017,119.44215846187407,19.499950407375067,0.6765092109470517,3.996713333725775,9.658423361750558e-10,9.390257888227754e-10,9.092034508289535e-10,7.094372667656629e-10,4.960246946426006e-09,7.399817509590345e+18,9.769608705843742e-10,9.797671582529772e-10,9.791436349893204e-10,6.717467839947962e-10,4.899567978271397e-09,5.792871887033235e+18
19,17.200571366170426,122.49175459647654,70.00783289130676,0.6351639094565161,4.736549727411957,9.5364638873369e-10,9.769456042191709e-10,9.407876214891269e-10,7.285606671277548e-10,4.792275535359069e-09,7.051704216408594e+18,9.762358872027368e-10,1.0235417554548391e-09,9.783220957603123e-10,6.90120670609855e-10,5.375702142023289e-09,5.287154745794901e+18
20,18.212592737000286,123.59063301749053,-44.23988748775153,0.717018430061438,0.9792275665323386,9.653663733652548e-10,9.480368287338867e-10,9.280771143970394e-10,6.267537535910126e-10,5.0110957043375565e-09,6.578499730560047e+18,1.0141073947927334e-09,9.84380031659448e-10,9.985937148916864e-10,6.750697256800852e-10,5.162891354933962e-09,5.543633334815829e+18
21,18.53143199159583,123.95591969311518,36.58362689196636,0.7250271182722936,2.6185973480294344,9.348753050338286e-10,8.926566236624233e-10,9.093546051895628e-10,7.037835400614348e-10,4.708691746437216e-09,6.874010852756779e+18,9.668913402919986e-10,9.620262714065503e-10,1.0486659734905462e-09,6.706856647027298e-10,4.902134879709578e-09,5.478340070177101e+18
22,17.282758722827133,123.18918917669302,-3.336795658341522,0.7253828661391589,3.0084598275425067,9.976158572213083e-10,9.741056345180421e-10,9.317091961073249e-10,7.326060554248077e-10,4.958801032021541e-09,6.950606578822716e+18,1.0825654796023433e-09,1.0109462654277298e-09,1.0455525354399827e-09,6.849729528773897e-10,4.955269472323739e-09,5.765383003227585e+18
23,17.363317579603578,120.06775105080804,102.94477528725692,0.7021934241442092,2.560383644196788,9.486784638622294e-10,9.737972348778714e-10,8.828033342958503e-10,7.078235467905562e-10,5.235032050848192e-09,6.907394754545746e+18,9.849342566882633e-10,1.0052434704076595e-09,9.812194863537927e-10,6.889740724717875e-10,5.071717185067705e-09,5.606801147147056e+18
24,18.114904197700348,131.35968839609657,80.23722123218923,0.7695534852075483,2.184691249722035,9.170195813085834e-10,9.424707588064198e-10,9.190143464464861e-10,6.923578033557564e-10,4.818137091254958e-09,7.533287126236399e+18,9.957721817453949e-10,1.0027796761737652e-09,9.789693055003927e-10,6.644537314546181e-10,5.1980855850165575e-09,5.665201063287206e+18
25,17.86777162883005,130.36431142483062,-1.7019446636597664,0.6985752273531306,0.2074631595043004,9.256999515300457e-10,9.414506635768342e-10,9.476219229348566e-10,7.182777209603902e-10,4.894560361965897e-09,7.073563757041188e+18,1.0367527482188186e-09,1.0179845285930456e-09,1.0361916871219165e-09,7.190909206337616e-10,5.0721632036056495e-09,5.233310476091123e+18
26,18.113402928123318,120.03654449437255,82.13416417499252,0.7225220365364065,3.806458003889947,9.604898217966097e-10,9.45247557107701e-10,9.375781429043397e-10,7.075157899887399e-10,5.188371746323415e-09,7.311060025308346e+18,1.0162294787509605e-09,1.0468858666191297e-09,9.498336760591299e-10,6.984706969775059e-10,4.851964559799262e-09,5.250239976597789e+18
27,17.731907430217632,120.9136643076055,-23.72718788894588,0.7260785674852365,3.2638806211594478,9.203695950195872e-10,9.015825634299619e-10,9.46923890688283e-10,7.060158860723988e-10,5.056933054778588e-09,6.93839536964171e+18,1.0623468324796545e-09,9.872191618839117e-10,9.7013997908973e-10,7.142077469754291e-10,5.406890423429808e-09,5.869992648863846e+18
28,17.412601511600087,120.55066861549727,-6.288543421721123,0.700197626104258,0.1652244405567325,9.571580791391661e-10,9.56860438210604e-10,9.516600581258942e-10,7.074177892605258e-10,4.898444483980498e-09,7.134447307162434e+18,9.992677178606026e-10,9.312773754215989e-10,9.548788378249974e-10,7.085282981578232e-10,5.0200014558420186e-09,5.611260951466223e+18
29,18.23692965352325,121.81966230463003,-36.78750642876989,0.7226728766064792,0.3425501299458351,9.711765324797574e-10,9.370283368948701e-10,9.377240177293469e-10,7.101717009330737e-10,4.925522756396011e-09,6.854384652135493e+18,9.867042205932331e-10,9.979344342989273e-10,1.0335728665307674e-09,7.118400988771501e-10,4.9711690179527785e-09,5.216470119698414e+18
30,18.21820218822004,124.43575078956378,37.27444966466274,0.6677643341526892,4.744674755396621,9.39288338811352e-10,9.835094741056803e-10,9.435118402731426e-10,7.052665470371054e-10,4.749130534886147e-09,6.74814881829088e+18,9.829703707224794e-10,9.290916131365875e-10,1.0066977892531967e-09,7.166552840486072e-10,4.9914329594950786e-09,5.460373125810083e+18
31,18.195824677038036,117.76501920316531,103.18454146330352,0.6479013744946934,2.2220214222602754,9.484244316384926e-10,8.955751903551696e-10,8.557891206977149e-10,7.115803190740106e-10,5.175990538706598e-09,7.129619874238691e+18,1.0284210714918749e-09,1.0071272035876568e-09,1.0078022618803988e-09,7.000304070553065e-10,4.822271505654738e-09,5.629689471044473e+18
32,18.022140632379415,119.20332669596444,67.87471408360626,0.6619075143662781,0.5272588776289724,9.064414155694217e-10,9.89394037966178e-10,9.627934784376946e-10,7.01897942280787e-10,5.385990157133379e-09,6.59730685571478e+18,1.0090456904965505e-09,1.0297272187749525e-09,9.653735294257565e-10,6.673416527767953e-10,4.886223101989205e-09,5.564224936399152e+18
33,17.254343130466992,131.85091763568767,98.65807584414816,0.7087869886714779,4.855747179249889,9.523044288465903e-10,9.028442019396995e-10,9.91068149552141e-10,6.988184505402722e-10,5.002667234110568e-09,6.843705922062747e+18,1.0058003534056772e-09,1.0046549458784888e-09,1.0061227150830926e-09,6.893281046365483e-10,4.698418743859887e-09,5.244279782729244e+18
34,17.447628864611588,124.24183411579699,3.05309304438002,0.7281180311512472,3.948597167003751,9.550834049103915e-10,9.704932086009413e-10,9.133514551806013e-10,6.861976462505542e-10,5.150093476044678e-09,7.142526886737458e+18,1.0386839131088266e-09,1.0691506221853283e-09,9.869429704202593e-10,7.074422809240421e-10,5.295189114832507e-09,5.718481554679387e+18
