,lmin,wmin,temp,supply,cqload,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p
0,25.74057024891419,226.4513529477985,46.31943036830701,0.7311056068716987,3.633044329246219,6.604597332466963e-10,6.542918621130003e-10,6.33918447163034e-10,4.029063135567371e-10,7.071102343867344e-09,1.2293401608009812e+19,6.737798240442691e-10,6.484618083353706e-10,6.871127973359483e-10,4.0427752118691375e-10,7.481063112907996e-09,4.3606107756135757e+18
1,23.10142565600791,230.56077335152708,14.319261619886774,0.7786142480699131,0.8892947610171952,6.707233780372197e-10,6.258232468213649e-10,6.535390040637338e-10,3.875511565585445e-10,7.693325680175938e-09,1.1761405644932936e+19,6.783037129600438e-10,6.780797807308152e-10,6.756604112179239e-10,3.8873529203039495e-10,6.857912172776378e-09,4.3881909529740595e+18
2,24.60602215874585,233.42588366400753,106.23708058989943,0.8172528947071563,2.474883222926393,6.466725331912742e-10,6.552264878956393e-10,6.293162298813968e-10,3.8842107198173227e-10,7.59252744447645e-09,1.2171550300244447e+19,6.890968224882767e-10,6.580446482230242e-10,6.697881660275467e-10,3.9470687139683533e-10,7.229838937808864e-09,4.387137427439861e+18
3,25.16676620732161,240.09818434773135,78.64052841711373,0.7206960323858199,2.2362747819976034,6.530297721994623e-10,6.502627592680361e-10,6.658808871266189e-10,3.966767845979938e-10,7.011676124193691e-09,1.2001162323893273e+19,6.527034585027742e-10,6.767183792890735e-10,7.069859943617674e-10,4.068973966775614e-10,7.191058399960891e-09,4.236753625394523e+18
4,23.805899633850316,215.91650132034397,97.16663016566308,0.7989799938350314,2.2711784260130203,6.416031046437806e-10,5.967362332562322e-10,6.52832996749556e-10,4.123066467906855e-10,6.956935741664351e-09,1.1758147108295401e+19,6.80961353127227e-10,7.027837200908275e-10,6.568817357425356e-10,4.0665241872068263e-10,7.195729192506822e-09,4.3426113405101297e+18
5,22.67997911916497,241.6603662291004,89.82506769226336,0.7929176517179345,0.6172031320788172,6.340234797592855e-10,6.397013587033589e-10,6.20956928187269e-10,3.844235075672008e-10,7.725871902289182e-09,1.1854602448182876e+19,7.013336028748316e-10,6.651127003096281e-10,6.687576694698061e-10,4.0986895116675503e-10,7.100854180090934e-09,4.1377925052125665e+18
6,22.935320607567242,225.34330840981264,-31.238427342955447,0.8684709075109477,2.8580990637721726,6.713158958810751e-10,6.56327091011696e-10,6.517180321640957e-10,3.937614750900178e-10,7.665768856952323e-09,1.1592715159530115e+19,6.66816013125806e-10,6.611859384533847e-10,6.944987126425579e-10,4.1298507670760784e-10,7.130200704915238e-09,4.4945885427134356e+18
7,24.25949867795747,237.7485931129752,67.68344178220306,0.8649136389867574,2.4106669356354704,6.321957909314047e-10,6.240607195223269e-10,6.247959758166845e-10,4.213242756256391e-10,7.243146856835142e-09,1.2660888082280935e+19,6.788831974260084e-10,6.923050551085128e-10,6.577360186135472e-10,4.2263974573711104e-10,7.320459651657663e-09,4.1732523713244436e+18
8,24.29230168661706,219.34799699406045,-13.67771643692759,0.8247712517560236,2.024443505181928,6.562921419723984e-10,6.591267364256468e-10,6.388244651712408e-10,4.0436975170125895e-10,7.693676169113167e-09,1.2144025488806842e+19,7.328512779703291e-10,6.799909018993092e-10,7.132632454477007e-10,3.82857996999759e-10,7.155043932637402e-09,4.4535574155249295e+18
9,23.853388006053944,233.88331894140788,90.5443353802316,0.7698913147360201,0.9726803349010644,6.458725862306416e-10,6.548931252025189e-10,6.40291757550732e-10,4.055247226795771e-10,7.3340830436276286e-09,1.2320390233520122e+19,6.512795885318421e-10,6.769173757373762e-10,6.944073989996052e-10,3.9008751702350343e-10,7.068654127122164e-09,4.521192850306422e+18
